"","nivel","transparencia","faltante","turbidez","deficiente","impura"
"7745",758,0.001,0,0,FALSE,FALSE
"7746",754,0.069,0,8,FALSE,FALSE
"7747",750,0.068,0,8,FALSE,FALSE
"7748",749,0.066,1,8,FALSE,FALSE
"7749",749,0.042,1,0,FALSE,FALSE
"7750",743,0.083,7,27,TRUE,TRUE
"7751",745,0.018,5,0,TRUE,FALSE
"7752",749,0.054,1,0,FALSE,FALSE
"7753",749,0.048,1,0,FALSE,FALSE
"7754",751,0.023,0,0,FALSE,FALSE
"7755",755,0.036,0,0,FALSE,FALSE
"7756",749,0.067,1,8,FALSE,FALSE
"7757",754,0.07,0,8,FALSE,FALSE
"7758",745,0.027,5,0,FALSE,FALSE
"7759",747,0.023,3,0,FALSE,FALSE
"7760",739,0.058,11,1,TRUE,FALSE
"7761",742,0.024,8,0,TRUE,FALSE
"7762",741,0.076,9,27,TRUE,FALSE
"7763",751,0.049,0,0,FALSE,FALSE
"7764",754,0.066,0,8,FALSE,FALSE
"7765",752,0.038,0,0,FALSE,FALSE
"7766",754,0.011,0,0,FALSE,FALSE
"7767",734,0.055,16,0,TRUE,FALSE
"7768",755,0.044,0,0,FALSE,FALSE
"7769",752,0.082,0,27,FALSE,TRUE
"7770",744,0.026,6,0,TRUE,FALSE
"7771",746,0.018,4,0,FALSE,FALSE
"7772",749,0.031,1,0,FALSE,FALSE
"7773",753,0.036,0,0,FALSE,FALSE
"7774",749,0.038,1,0,FALSE,FALSE
"7775",746,0.036,4,0,FALSE,FALSE
"7776",756,0.078,0,27,FALSE,FALSE
"7777",750,0.011,0,0,FALSE,FALSE
"7778",750,0.011,0,0,FALSE,FALSE
"7779",750,0.006,0,0,FALSE,FALSE
"7780",748,0.033,2,0,FALSE,FALSE
"7781",757,0.078,0,27,FALSE,FALSE
"7782",743,0.011,7,0,TRUE,FALSE
"7783",750,0.011,0,0,FALSE,FALSE
"7784",753,0.021,0,0,FALSE,FALSE
"7785",752,0.043,0,0,FALSE,FALSE
"7786",752,0.007,0,0,FALSE,FALSE
"7787",756,0.044,0,0,FALSE,FALSE
"7788",750,0.039,0,0,FALSE,FALSE
"7789",746,0.01,4,0,FALSE,FALSE
"7790",742,0.018,8,0,TRUE,FALSE
"7791",736,0.037,14,0,TRUE,FALSE
"7792",750,0.07,0,8,FALSE,FALSE
"7793",749,0.069,1,8,FALSE,FALSE
"7794",754,0.041,0,0,FALSE,FALSE
"7795",747,0.055,3,1,FALSE,FALSE
"7796",754,0.015,0,0,FALSE,FALSE
"7797",749,0.076,1,27,FALSE,FALSE
"7798",751,0.016,0,0,FALSE,FALSE
"7799",739,0.019,11,0,TRUE,FALSE
"7800",760,0.023,0,0,FALSE,FALSE
"7801",745,0.03,5,0,TRUE,FALSE
"7802",755,0.058,0,1,FALSE,FALSE
"7803",750,0.058,0,1,FALSE,FALSE
"7804",741,0.006,9,0,TRUE,FALSE
"7805",750,0.064,0,1,FALSE,FALSE
"7806",740,0.083,10,27,TRUE,TRUE
"7807",752,0.061,0,1,FALSE,FALSE
"7808",743,0.021,7,0,TRUE,FALSE
"7809",764,0.026,0,0,FALSE,FALSE
"7810",748,0.069,2,8,FALSE,FALSE
"7811",748,0.045,2,0,FALSE,FALSE
"7812",753,0.03,0,0,FALSE,FALSE
"7813",740,0.075,10,8,TRUE,FALSE
"7814",765,0.068,0,8,FALSE,FALSE
"7815",751,0.061,0,1,FALSE,FALSE
"7816",742,0.077,8,27,TRUE,FALSE
"7817",757,0.028,0,0,FALSE,FALSE
"7818",757,0.07,0,8,FALSE,FALSE
"7819",733,0.006,17,0,TRUE,FALSE
"7820",754,0.037,0,0,FALSE,FALSE
"7821",747,0.021,3,0,FALSE,FALSE
"7822",751,0.001,0,0,FALSE,FALSE
"7823",749,0.048,1,0,FALSE,FALSE
"7824",740,0.072,10,8,TRUE,FALSE
"7825",742,0.033,8,0,TRUE,FALSE
"7826",750,0.082,0,27,FALSE,TRUE
"7827",743,0.013,7,0,TRUE,FALSE
"7828",750,0.026,0,0,FALSE,FALSE
"7829",741,0.079,9,27,TRUE,FALSE
"7830",744,0.014,6,0,TRUE,FALSE
"7831",746,0.005,4,0,FALSE,FALSE
"7832",742,0.032,8,0,TRUE,FALSE
"7833",748,0.043,2,0,FALSE,FALSE
"7834",742,0.009,8,0,TRUE,FALSE
"7835",745,0.062,5,1,FALSE,FALSE
"7836",748,0.057,2,1,FALSE,FALSE
"7837",757,0.042,0,0,FALSE,FALSE
"7838",749,0.064,1,1,FALSE,FALSE
"7839",737,0.003,13,0,TRUE,FALSE
"7840",740,0.043,10,0,TRUE,FALSE
"7841",752,0.067,0,8,FALSE,FALSE
"7842",753,0.072,0,8,FALSE,FALSE
"7843",752,0.072,0,8,FALSE,FALSE
"7844",741,0.076,9,27,TRUE,FALSE
"7845",754,0.01,0,0,FALSE,FALSE
"7846",753,0.027,0,0,FALSE,FALSE
"7847",760,0.057,0,1,FALSE,FALSE
"7848",749,0.063,1,1,FALSE,FALSE
"7849",747,0.022,3,0,FALSE,FALSE
"7850",754,0.023,0,0,FALSE,FALSE
"7851",756,0.08,0,27,FALSE,FALSE
"7852",736,0.003,14,0,TRUE,FALSE
"7853",750,0.03,0,0,FALSE,FALSE
"7854",737,0.065,13,8,TRUE,FALSE
"7855",744,0.034,6,0,TRUE,FALSE
"7856",744,0.016,6,0,TRUE,FALSE
"7857",734,0.039,16,0,TRUE,FALSE
"7858",754,0.072,0,8,FALSE,FALSE
"7859",752,0.07,0,8,FALSE,FALSE
"7860",754,0.016,0,0,FALSE,FALSE
"7861",752,0.004,0,0,FALSE,FALSE
"7862",761,0.021,0,0,FALSE,FALSE
"7863",747,0.004,3,0,FALSE,FALSE
"7864",754,0.077,0,27,FALSE,FALSE
"7865",755,0.054,0,0,FALSE,FALSE
"7866",754,0.047,0,0,FALSE,FALSE
"7867",753,0.044,0,0,FALSE,FALSE
"7868",754,0.001,0,0,FALSE,FALSE
"7869",754,0.062,0,1,FALSE,FALSE
"7870",752,0.01,0,0,FALSE,FALSE
"7871",742,0.07,8,8,TRUE,FALSE
"7872",751,0.011,0,0,FALSE,FALSE
"7873",753,0.032,0,0,FALSE,FALSE
"7874",757,0,0,0,FALSE,FALSE
"7875",761,0.002,0,0,FALSE,FALSE
"7876",750,0.052,0,0,FALSE,FALSE
"7877",742,0.056,8,1,TRUE,FALSE
"7878",748,0.037,2,0,FALSE,FALSE
"7879",748,0.035,2,0,FALSE,FALSE
"7880",745,0.054,5,0,TRUE,FALSE
"7881",749,0.059,1,1,FALSE,FALSE
"7882",756,0.058,0,1,FALSE,FALSE
"7883",748,0.011,2,0,FALSE,FALSE
"7884",744,0.003,6,0,TRUE,FALSE
"7885",746,0.009,4,0,FALSE,FALSE
"7886",761,0.067,0,8,FALSE,FALSE
"7887",743,0.066,7,8,TRUE,FALSE
"7888",744,0.064,6,1,TRUE,FALSE
"7889",747,0.057,3,1,FALSE,FALSE
"7890",740,0.042,10,0,TRUE,FALSE
"7891",747,0.055,3,0,FALSE,FALSE
"7892",741,0.081,9,27,TRUE,TRUE
"7893",748,0.023,2,0,FALSE,FALSE
"7894",739,0.015,11,0,TRUE,FALSE
"7895",747,0.066,3,8,FALSE,FALSE
"7896",751,0.02,0,0,FALSE,FALSE
"7897",756,0.032,0,0,FALSE,FALSE
"7898",752,0.067,0,8,FALSE,FALSE
"7899",744,0.083,6,27,TRUE,TRUE
"7900",762,0.024,0,0,FALSE,FALSE
"7901",754,0.048,0,0,FALSE,FALSE
"7902",739,0.064,11,1,TRUE,FALSE
"7903",760,0.032,0,0,FALSE,FALSE
"7904",742,0.04,8,0,TRUE,FALSE
"7905",746,0.021,4,0,FALSE,FALSE
"7906",752,0.067,0,8,FALSE,FALSE
"7907",747,0.077,3,27,FALSE,FALSE
"7908",744,0.037,6,0,TRUE,FALSE
"7909",758,0.078,0,27,FALSE,FALSE
"7910",753,0.077,0,27,FALSE,FALSE
"7911",742,0.061,8,1,TRUE,FALSE
"7912",749,0.079,1,27,FALSE,FALSE
"7913",744,0.029,6,0,TRUE,FALSE
"7914",747,0.058,3,1,FALSE,FALSE
"7915",741,0,9,0,TRUE,FALSE
"7916",746,0.037,4,0,FALSE,FALSE
"7917",764,0.058,0,1,FALSE,FALSE
"7918",752,0.067,0,8,FALSE,FALSE
"7919",751,0.04,0,0,FALSE,FALSE
"7920",753,0.08,0,27,FALSE,TRUE
"7921",741,0.031,9,0,TRUE,FALSE
"7922",751,0.007,0,0,FALSE,FALSE
"7923",744,0.015,6,0,TRUE,FALSE
"7924",754,0.044,0,0,FALSE,FALSE
"7925",753,0.008,0,0,FALSE,FALSE
"7926",747,0.069,3,8,FALSE,FALSE
"7927",759,0.083,0,27,FALSE,TRUE
"7928",743,0.072,7,8,TRUE,FALSE
"7929",746,0.05,4,0,FALSE,FALSE
"7930",746,0.05,4,0,FALSE,FALSE
"7931",747,0.036,3,0,FALSE,FALSE
"7932",749,0.048,1,0,FALSE,FALSE
"7933",743,0.054,7,0,TRUE,FALSE
"7934",753,0.046,0,0,FALSE,FALSE
"7935",742,0.045,8,0,TRUE,FALSE
"7936",743,0.002,7,0,TRUE,FALSE
"7937",759,0.023,0,0,FALSE,FALSE
"7938",752,0.001,0,0,FALSE,FALSE
"7939",741,0.009,9,0,TRUE,FALSE
"7940",755,0.058,0,1,FALSE,FALSE
"7941",753,0.082,0,27,FALSE,TRUE
"7942",753,0.028,0,0,FALSE,FALSE
"7943",748,0.012,2,0,FALSE,FALSE
"7944",751,0.069,0,8,FALSE,FALSE
"7945",758,0.012,0,0,FALSE,FALSE
"7946",752,0.012,0,0,FALSE,FALSE
"7947",747,0.041,3,0,FALSE,FALSE
"7948",751,0.007,0,0,FALSE,FALSE
"7949",754,0.081,0,27,FALSE,TRUE
"7950",752,0.037,0,0,FALSE,FALSE
"7951",760,0.056,0,1,FALSE,FALSE
"7952",749,0.002,1,0,FALSE,FALSE
"7953",739,0.082,11,27,TRUE,TRUE
"7954",750,0.066,0,8,FALSE,FALSE
"7955",753,0.024,0,0,FALSE,FALSE
"7956",752,0.069,0,8,FALSE,FALSE
"7957",746,0.001,4,0,FALSE,FALSE
"7958",752,0.015,0,0,FALSE,FALSE
"7959",751,0.067,0,8,FALSE,FALSE
"7960",741,0.052,9,0,TRUE,FALSE
"7961",744,0.058,6,1,TRUE,FALSE
"7962",748,0.039,2,0,FALSE,FALSE
"7963",753,0.055,0,0,FALSE,FALSE
"7964",749,0.029,1,0,FALSE,FALSE
"7965",748,0.01,2,0,FALSE,FALSE
"7966",753,0.035,0,0,FALSE,FALSE
"7967",749,0.018,1,0,FALSE,FALSE
"7968",751,0.025,0,0,FALSE,FALSE
"7969",747,0.074,3,8,FALSE,FALSE
"7970",746,0.059,4,1,FALSE,FALSE
"7971",749,0.046,1,0,FALSE,FALSE
"7972",732,0.074,18,8,TRUE,FALSE
"7973",744,0.064,6,1,TRUE,FALSE
"7974",758,0.062,0,1,FALSE,FALSE
"7975",746,0.044,4,0,FALSE,FALSE
"7976",762,0.008,0,0,FALSE,FALSE
"7977",759,0.061,0,1,FALSE,FALSE
"7978",745,0.062,5,1,TRUE,FALSE
"7979",752,0.068,0,8,FALSE,FALSE
"7980",738,0.011,12,0,TRUE,FALSE
"7981",755,0.026,0,0,FALSE,FALSE
"7982",741,0.08,9,27,TRUE,TRUE
"7983",743,0.046,7,0,TRUE,FALSE
"7984",747,0.058,3,1,FALSE,FALSE
"7985",749,0.039,1,0,FALSE,FALSE
"7986",754,0.044,0,0,FALSE,FALSE
"7987",760,0.025,0,0,FALSE,FALSE
"7988",752,0.002,0,0,FALSE,FALSE
"7989",754,0.063,0,1,FALSE,FALSE
"7990",746,0.007,4,0,FALSE,FALSE
"7991",748,0.022,2,0,FALSE,FALSE
"7992",758,0.071,0,8,FALSE,FALSE
"7993",749,0.005,1,0,FALSE,FALSE
"7994",750,0.059,0,1,FALSE,FALSE
"7995",753,0.006,0,0,FALSE,FALSE
"7996",737,0.055,13,0,TRUE,FALSE
"7997",750,0.052,0,0,FALSE,FALSE
"7998",746,0.027,4,0,FALSE,FALSE
"7999",732,0.01,18,0,TRUE,FALSE
"8000",756,0.078,0,27,FALSE,FALSE
"8001",748,0.077,2,27,FALSE,FALSE
"8002",746,0.066,4,8,FALSE,FALSE
"8003",752,0.052,0,0,FALSE,FALSE
"8004",757,0.08,0,27,FALSE,TRUE
"8005",746,0.079,4,27,FALSE,FALSE
"8006",743,0.076,7,27,TRUE,FALSE
"8007",742,0.063,8,1,TRUE,FALSE
"8008",748,0.037,2,0,FALSE,FALSE
"8009",763,0.06,0,1,FALSE,FALSE
"8010",746,0.068,4,8,FALSE,FALSE
"8011",757,0.014,0,0,FALSE,FALSE
"8012",743,0.019,7,0,TRUE,FALSE
"8013",749,0.019,1,0,FALSE,FALSE
"8014",753,0.055,0,0,FALSE,FALSE
"8015",746,0.065,4,1,FALSE,FALSE
"8016",742,0.016,8,0,TRUE,FALSE
"8017",753,0.064,0,1,FALSE,FALSE
"8018",748,0.077,2,27,FALSE,FALSE
"8019",748,0.037,2,0,FALSE,FALSE
"8020",754,0.061,0,1,FALSE,FALSE
"8021",751,0.012,0,0,FALSE,FALSE
"8022",749,0.034,1,0,FALSE,FALSE
"8023",750,0.03,0,0,FALSE,FALSE
"8024",742,0.05,8,0,TRUE,FALSE
"8025",753,0.038,0,0,FALSE,FALSE
"8026",747,0.051,3,0,FALSE,FALSE
"8027",755,0.018,0,0,FALSE,FALSE
"8028",760,0.014,0,0,FALSE,FALSE
"8029",749,0.067,1,8,FALSE,FALSE
"8030",744,0.054,6,0,TRUE,FALSE
"8031",754,0.054,0,0,FALSE,FALSE
"8032",737,0.017,13,0,TRUE,FALSE
"8033",741,0.008,9,0,TRUE,FALSE
"8034",743,0.068,7,8,TRUE,FALSE
"8035",753,0.068,0,8,FALSE,FALSE
"8036",759,0.04,0,0,FALSE,FALSE
"8037",748,0.005,2,0,FALSE,FALSE
"8038",750,0.033,0,0,FALSE,FALSE
"8039",748,0.006,2,0,FALSE,FALSE
"8040",755,0.081,0,27,FALSE,TRUE
"8041",752,0.038,0,0,FALSE,FALSE
"8042",743,0.007,7,0,TRUE,FALSE
"8043",752,0.014,0,0,FALSE,FALSE
"8044",752,0.012,0,0,FALSE,FALSE
"8045",749,0.02,1,0,FALSE,FALSE
"8046",746,0.073,4,8,FALSE,FALSE
"8047",746,0.026,4,0,FALSE,FALSE
"8048",755,0.012,0,0,FALSE,FALSE
"8049",756,0.004,0,0,FALSE,FALSE
"8050",754,0.055,0,1,FALSE,FALSE
"8051",737,0.03,13,0,TRUE,FALSE
"8052",746,0.01,4,0,FALSE,FALSE
"8053",750,0.004,0,0,FALSE,FALSE
"8054",749,0.045,1,0,FALSE,FALSE
"8055",759,0.051,0,0,FALSE,FALSE
"8056",750,0.069,0,8,FALSE,FALSE
"8057",745,0.08,5,27,TRUE,TRUE
"8058",744,0.042,6,0,TRUE,FALSE
"8059",753,0.072,0,8,FALSE,FALSE
"8060",742,0.071,8,8,TRUE,FALSE
"8061",736,0.009,14,0,TRUE,FALSE
"8062",754,0.077,0,27,FALSE,FALSE
"8063",753,0.031,0,0,FALSE,FALSE
"8064",752,0.07,0,8,FALSE,FALSE
"8065",748,0.058,2,1,FALSE,FALSE
"8066",745,0.058,5,1,TRUE,FALSE
"8067",753,0.021,0,0,FALSE,FALSE
"8068",749,0.059,1,1,FALSE,FALSE
"8069",746,0.082,4,27,FALSE,TRUE
"8070",762,0.019,0,0,FALSE,FALSE
"8071",752,0.057,0,1,FALSE,FALSE
"8072",749,0.08,1,27,FALSE,FALSE
"8073",745,0.001,5,0,TRUE,FALSE
"8074",760,0.036,0,0,FALSE,FALSE
"8075",762,0.042,0,0,FALSE,FALSE
"8076",740,0.05,10,0,TRUE,FALSE
"8077",751,0.045,0,0,FALSE,FALSE
"8078",751,0.075,0,8,FALSE,FALSE
"8079",757,0.027,0,0,FALSE,FALSE
"8080",741,0.007,9,0,TRUE,FALSE
"8081",748,0.048,2,0,FALSE,FALSE
"8082",747,0.04,3,0,FALSE,FALSE
"8083",749,0.07,1,8,FALSE,FALSE
"8084",744,0.019,6,0,TRUE,FALSE
"8085",750,0.039,0,0,FALSE,FALSE
"8086",749,0.068,1,8,FALSE,FALSE
"8087",754,0.074,0,8,FALSE,FALSE
"8088",746,0.027,4,0,FALSE,FALSE
"8089",751,0.013,0,0,FALSE,FALSE
"8090",744,0.002,6,0,TRUE,FALSE
"8091",747,0.058,3,1,FALSE,FALSE
"8092",758,0.001,0,0,FALSE,FALSE
"8093",755,0.082,0,27,FALSE,TRUE
"8094",739,0.016,11,0,TRUE,FALSE
"8095",758,0.043,0,0,FALSE,FALSE
"8096",747,0.045,3,0,FALSE,FALSE
"8097",749,0.083,1,27,FALSE,TRUE
"8098",751,0.081,0,27,FALSE,TRUE
"8099",747,0.03,3,0,FALSE,FALSE
"8100",755,0.049,0,0,FALSE,FALSE
"8101",759,0.046,0,0,FALSE,FALSE
"8102",751,0.032,0,0,FALSE,FALSE
"8103",747,0.079,3,27,FALSE,FALSE
"8104",754,0.038,0,0,FALSE,FALSE
"8105",755,0.023,0,0,FALSE,FALSE
"8106",737,0.043,13,0,TRUE,FALSE
"8107",747,0.06,3,1,FALSE,FALSE
"8108",758,0.046,0,0,FALSE,FALSE
"8109",746,0.042,4,0,FALSE,FALSE
"8110",742,0.047,8,0,TRUE,FALSE
"8111",744,0.077,6,27,TRUE,FALSE
"8112",747,0.062,3,1,FALSE,FALSE
"8113",754,0.029,0,0,FALSE,FALSE
"8114",750,0.029,0,0,FALSE,FALSE
"8115",746,0.003,4,0,FALSE,FALSE
"8116",756,0.017,0,0,FALSE,FALSE
"8117",740,0.006,10,0,TRUE,FALSE
"8118",751,0.043,0,0,FALSE,FALSE
"8119",738,0.006,12,0,TRUE,FALSE
"8120",740,0.035,10,0,TRUE,FALSE
"8121",749,0.066,1,8,FALSE,FALSE
"8122",750,0.005,0,0,FALSE,FALSE
"8123",751,0.028,0,0,FALSE,FALSE
"8124",747,0.023,3,0,FALSE,FALSE
"8125",750,0.06,0,1,FALSE,FALSE
"8126",749,0.075,1,27,FALSE,FALSE
"8127",745,0.018,5,0,TRUE,FALSE
"8128",749,0.068,1,8,FALSE,FALSE
"8129",742,0.037,8,0,TRUE,FALSE
"8130",749,0.031,1,0,FALSE,FALSE
"8131",744,0.015,6,0,TRUE,FALSE
"8132",751,0.036,0,0,FALSE,FALSE
"8133",748,0.014,2,0,FALSE,FALSE
"8134",747,0.032,3,0,FALSE,FALSE
"8135",755,0.067,0,8,FALSE,FALSE
"8136",751,0.028,0,0,FALSE,FALSE
"8137",739,0.026,11,0,TRUE,FALSE
"8138",752,0.044,0,0,FALSE,FALSE
"8139",758,0.07,0,8,FALSE,FALSE
"8140",748,0.072,2,8,FALSE,FALSE
"8141",751,0.008,0,0,FALSE,FALSE
"8142",737,0.082,13,27,TRUE,TRUE
"8143",750,0.035,0,0,FALSE,FALSE
"8144",741,0.009,9,0,TRUE,FALSE
"8145",755,0.071,0,8,FALSE,FALSE
"8146",753,0.005,0,0,FALSE,FALSE
"8147",745,0.067,5,8,FALSE,FALSE
"8148",746,0.072,4,8,FALSE,FALSE
"8149",744,0.007,6,0,TRUE,FALSE
"8150",744,0.013,6,0,TRUE,FALSE
"8151",748,0.044,2,0,FALSE,FALSE
"8152",747,0.071,3,8,FALSE,FALSE
"8153",753,0.024,0,0,FALSE,FALSE
"8154",760,0.028,0,0,FALSE,FALSE
"8155",746,0.022,4,0,FALSE,FALSE
"8156",748,0.035,2,0,FALSE,FALSE
"8157",744,0.052,6,0,TRUE,FALSE
"8158",751,0.063,0,1,FALSE,FALSE
"8159",750,0.077,0,27,FALSE,FALSE
"8160",750,0.046,0,0,FALSE,FALSE
"8161",756,0.033,0,0,FALSE,FALSE
"8162",760,0.076,0,27,FALSE,FALSE
"8163",748,0.037,2,0,FALSE,FALSE
"8164",755,0.033,0,0,FALSE,FALSE
"8165",747,0.026,3,0,FALSE,FALSE
"8166",756,0.079,0,27,FALSE,FALSE
"8167",755,0.032,0,0,FALSE,FALSE
"8168",751,0.066,0,8,FALSE,FALSE
"8169",741,0.002,9,0,TRUE,FALSE
"8170",747,0.052,3,0,FALSE,FALSE
"8171",756,0.012,0,0,FALSE,FALSE
"8172",748,0.026,2,0,FALSE,FALSE
"8173",748,0.003,2,0,FALSE,FALSE
"8174",749,0.031,1,0,FALSE,FALSE
"8175",737,0.074,13,8,TRUE,FALSE
"8176",750,0.039,0,0,FALSE,FALSE
"8177",748,0.076,2,27,FALSE,FALSE
"8178",748,0.011,2,0,FALSE,FALSE
"8179",750,0.018,0,0,FALSE,FALSE
"8180",750,0.044,0,0,FALSE,FALSE
"8181",743,0.006,7,0,TRUE,FALSE
"8182",756,0.064,0,1,FALSE,FALSE
"8183",756,0,0,0,FALSE,FALSE
"8184",751,0.008,0,0,FALSE,FALSE
"8185",748,0.051,2,0,FALSE,FALSE
"8186",750,0.051,0,0,FALSE,FALSE
"8187",749,0.076,1,27,FALSE,FALSE
"8188",748,0.016,2,0,FALSE,FALSE
"8189",743,0.049,7,0,TRUE,FALSE
"8190",744,0.069,6,8,TRUE,FALSE
"8191",753,0.078,0,27,FALSE,FALSE
"8192",750,0.005,0,0,FALSE,FALSE
"8193",753,0.016,0,0,FALSE,FALSE
"8194",749,0.053,1,0,FALSE,FALSE
"8195",751,0.034,0,0,FALSE,FALSE
"8196",744,0.054,6,0,TRUE,FALSE
"8197",754,0.005,0,0,FALSE,FALSE
"8198",745,0.012,5,0,TRUE,FALSE
"8199",746,0.073,4,8,FALSE,FALSE
"8200",744,0.02,6,0,TRUE,FALSE
"8201",752,0.057,0,1,FALSE,FALSE
"8202",742,0.08,8,27,TRUE,FALSE
"8203",754,0.054,0,0,FALSE,FALSE
"8204",753,0.071,0,8,FALSE,FALSE
"8205",752,0.061,0,1,FALSE,FALSE
"8206",746,0.013,4,0,FALSE,FALSE
"8207",749,0.018,1,0,FALSE,FALSE
"8208",746,0.008,4,0,FALSE,FALSE
"8209",748,0.055,2,1,FALSE,FALSE
"8210",757,0.071,0,8,FALSE,FALSE
"8211",754,0.026,0,0,FALSE,FALSE
"8212",753,0.015,0,0,FALSE,FALSE
"8213",737,0.038,13,0,TRUE,FALSE
"8214",746,0.021,4,0,FALSE,FALSE
"8215",754,0.075,0,8,FALSE,FALSE
"8216",753,0.026,0,0,FALSE,FALSE
"8217",749,0.016,1,0,FALSE,FALSE
"8218",748,0.019,2,0,FALSE,FALSE
"8219",738,0.079,12,27,TRUE,FALSE
"8220",749,0.048,1,0,FALSE,FALSE
"8221",744,0.031,6,0,TRUE,FALSE
"8222",746,0.034,4,0,FALSE,FALSE
"8223",738,0.045,12,0,TRUE,FALSE
"8224",738,0.076,12,27,TRUE,FALSE
"8225",747,0.043,3,0,FALSE,FALSE
"8226",747,0.027,3,0,FALSE,FALSE
"8227",754,0.018,0,0,FALSE,FALSE
"8228",749,0.028,1,0,FALSE,FALSE
"8229",749,0.042,1,0,FALSE,FALSE
"8230",745,0.042,5,0,FALSE,FALSE
"8231",755,0.04,0,0,FALSE,FALSE
"8232",744,0.055,6,0,TRUE,FALSE
"8233",749,0.059,1,1,FALSE,FALSE
"8234",760,0.07,0,8,FALSE,FALSE
"8235",757,0.002,0,0,FALSE,FALSE
"8236",744,0.005,6,0,TRUE,FALSE
"8237",755,0.035,0,0,FALSE,FALSE
"8238",758,0.069,0,8,FALSE,FALSE
"8239",750,0.031,0,0,FALSE,FALSE
"8240",751,0.044,0,0,FALSE,FALSE
"8241",755,0.052,0,0,FALSE,FALSE
"8242",754,0.056,0,1,FALSE,FALSE
"8243",736,0.014,14,0,TRUE,FALSE
"8244",750,0.049,0,0,FALSE,FALSE
"8245",745,0.082,5,27,TRUE,TRUE
"8246",747,0.055,3,1,FALSE,FALSE
"8247",746,0.026,4,0,FALSE,FALSE
"8248",757,0.062,0,1,FALSE,FALSE
"8249",755,0.019,0,0,FALSE,FALSE
"8250",747,0.081,3,27,FALSE,TRUE
"8251",749,0.006,1,0,FALSE,FALSE
"8252",746,0.027,4,0,FALSE,FALSE
"8253",753,0.057,0,1,FALSE,FALSE
"8254",752,0.012,0,0,FALSE,FALSE
"8255",746,0.015,4,0,FALSE,FALSE
"8256",750,0.049,0,0,FALSE,FALSE
"8257",746,0.002,4,0,FALSE,FALSE
"8258",759,0.069,0,8,FALSE,FALSE
"8259",741,0.056,9,1,TRUE,FALSE
"8260",746,0.001,4,0,FALSE,FALSE
"8261",744,0.039,6,0,TRUE,FALSE
"8262",749,0.002,1,0,FALSE,FALSE
"8263",755,0.043,0,0,FALSE,FALSE
"8264",750,0.058,0,1,FALSE,FALSE
"8265",749,0.076,1,27,FALSE,FALSE
"8266",755,0.029,0,0,FALSE,FALSE
"8267",748,0.002,2,0,FALSE,FALSE
"8268",758,0.037,0,0,FALSE,FALSE
"8269",742,0.076,8,27,TRUE,FALSE
"8270",743,0.056,7,1,TRUE,FALSE
"8271",758,0.005,0,0,FALSE,FALSE
"8272",756,0.011,0,0,FALSE,FALSE
"8273",754,0.064,0,1,FALSE,FALSE
"8274",753,0.067,0,8,FALSE,FALSE
"8275",747,0.038,3,0,FALSE,FALSE
"8276",751,0.061,0,1,FALSE,FALSE
"8277",750,0.082,0,27,FALSE,TRUE
"8278",751,0.062,0,1,FALSE,FALSE
"8279",753,0.044,0,0,FALSE,FALSE
"8280",751,0.072,0,8,FALSE,FALSE
"8281",748,0.027,2,0,FALSE,FALSE
"8282",754,0.067,0,8,FALSE,FALSE
"8283",745,0.019,5,0,FALSE,FALSE
"8284",737,0.024,13,0,TRUE,FALSE
"8285",745,0.06,5,1,TRUE,FALSE
"8286",753,0.024,0,0,FALSE,FALSE
"8287",754,0.005,0,0,FALSE,FALSE
"8288",747,0.034,3,0,FALSE,FALSE
"8289",751,0.063,0,1,FALSE,FALSE
"8290",748,0.057,2,1,FALSE,FALSE
"8291",746,0.027,4,0,FALSE,FALSE
"8292",742,0.022,8,0,TRUE,FALSE
"8293",746,0.017,4,0,FALSE,FALSE
"8294",753,0.061,0,1,FALSE,FALSE
"8295",747,0.066,3,8,FALSE,FALSE
"8296",748,0.065,2,1,FALSE,FALSE
"8297",747,0.059,3,1,FALSE,FALSE
"8298",745,0.08,5,27,FALSE,TRUE
"8299",737,0.034,13,0,TRUE,FALSE
"8300",749,0.036,1,0,FALSE,FALSE
"8301",746,0.039,4,0,FALSE,FALSE
"8302",755,0.04,0,0,FALSE,FALSE
"8303",750,0.005,0,0,FALSE,FALSE
"8304",751,0.049,0,0,FALSE,FALSE
"8305",755,0.079,0,27,FALSE,FALSE
"8306",747,0.079,3,27,FALSE,FALSE
"8307",747,0.009,3,0,FALSE,FALSE
"8308",759,0.029,0,0,FALSE,FALSE
"8309",750,0.039,0,0,FALSE,FALSE
"8310",756,0.016,0,0,FALSE,FALSE
"8311",749,0.058,1,1,FALSE,FALSE
"8312",758,0.034,0,0,FALSE,FALSE
"8313",746,0.08,4,27,FALSE,TRUE
"8314",742,0.06,8,1,TRUE,FALSE
"8315",748,0.041,2,0,FALSE,FALSE
"8316",751,0.01,0,0,FALSE,FALSE
"8317",747,0.032,3,0,FALSE,FALSE
"8318",749,0.003,1,0,FALSE,FALSE
"8319",754,0.035,0,0,FALSE,FALSE
"8320",751,0.069,0,8,FALSE,FALSE
"8321",747,0.062,3,1,FALSE,FALSE
"8322",744,0.061,6,1,TRUE,FALSE
"8323",751,0.019,0,0,FALSE,FALSE
"8324",748,0.065,2,8,FALSE,FALSE
"8325",743,0.066,7,8,TRUE,FALSE
"8326",738,0.027,12,0,TRUE,FALSE
